Continent,Country,ClusterCode,PlotCode,PlotViewID,Census.Int,PlotID,Plot.Name,Plot.View.Name,N_plots,PlotArea,Lat,Lon,Alt,rec.rate,mort.rate,N_ini.ha,N_int.ha,N_fin.ha,N_rec.ha.yr,N_mor.ha.yr,N_change.ha.yr,BA_ini.ha,BA_int.ha,BA_fin.ha,BA_gainrec.ha.yr,BA_gainsurv.ha.yr,BA_mor.ha.yr,BA_gain.ha.yr,BA_netchange.ha.yr,AGB_ini.ha,AGB_int.ha,AGB_fin.ha,AGB_mort_act.ha.yr,AGB_gain_rec.ha.yr,AGB_gain_surv.ha.yr,AGB_mort_unobs.ha.yr,AGB_rec_unobs.ha.yr,AGBGain_tot.ha.yr,AGBMor_tot.ha.yr,AGBnetchange.ha.yr,WD_mean_ini,WD_mean_int,WD_mean_fin,WD_change.yr,WD_ba_ini,WD_ba_int,WD_ba_fin,H_mean_ini,H_mean_int,H_mean_fin,H_change.yr,mean_growth.mm.yr,neg_growth.trees.ha,neg_growth.pc.trees,int_ini,int_fin,mid_int_date,int_c_length,AGBnetchange_rel,AGBGain_rel,AGBMor_rel,AGBnetchange_N,AGBGain_N,AGBMor_N,CRT,tot_monitor_length,AGBnetchange_change,AGBGain_change,AGBMor_change,merged
africa,LIBERIA,GBO,GBO-02,160,1,1298,Grebo F.R. 2,Main Plot View,1,1,5.395,-7.622,172,0.005450886,0.014444849,404,387.5,371,2.202158115,5.835719005,-3.63356089,26.40696257,26.42152228,26.43608199,0.022499469,0.394828184,0.414121374,0.417327653,0.003206279,326.7109465,330.5555875,334.4002286,5.161506048,0.141556274,5.866600515,0.274077617,0.006929654,6.289164061,5.44251332,0.846650741,0.703138614,0.70286176,0.702584906,-6.10E-05,0.69068165,0.691379654,0.692077657,27.10166766,27.40320138,27.7047351,0.066402493,2.104911816,0,0,1978.959,1988.041,1983.5,9.082,0.259143671,1.92499337,1.665849699,0.002184905,0.016713962,0.097386907,51.94823086,35.3,NA,NA,NA,no
africa,LIBERIA,GBO,GBO-02,160,2,1298,Grebo F.R. 2,Main Plot View,1,1,5.395,-7.622,172,0.009430636,0.008267955,371,375.5,380,3.498765846,3.067411153,0.431354693,26.43608199,27.6039887,28.7718954,0.054228479,0.315008637,0.257285552,0.369237116,0.111951564,334.4002286,353.1108188,371.8214091,3.483684789,0.395298639,4.88191969,0.386412452,0.017538216,5.681168998,3.887635457,1.79353354,0.702584906,0.701915201,0.701245495,-6.42E-05,0.692077657,0.690393937,0.688710217,27.7047351,28.12103371,28.53733231,0.039904969,1.691384997,0,0,1988.041,2008.9055,1998.47325,20.8645,0.536343396,1.698913013,1.162569617,0.004776388,0.015902019,0.054432575,58.86116549,35.3,0.063238295,-0.040605417,-0.103843712,no
africa,LIBERIA,GBO,GBO-02,160,3,1298,Grebo F.R. 2,Main Plot View,1,1,5.395,-7.622,172,0.010322809,0.009339684,380,381,382,3.922667414,3.549080041,0.373587373,28.7718954,28.88357666,28.99525793,0.032996259,0.328992119,0.320265668,0.361988378,0.041722709,371.8214091,373.6712027,375.5209962,4.448934931,0.185819429,4.954175013,0.108696966,0.003245788,5.251937197,4.560877686,0.691059511,0.701245495,0.700262399,0.699279302,-0.000367273,0.688710217,0.688235975,0.687761733,28.53733231,28.60949587,28.68165942,0.026959391,1.578691239,19,4.98687664,2008.9055,2014.259,2011.58225,5.3535,0.185857913,1.412489186,1.226631274,0.001813804,0.013723476,0.23415447,70.79700217,35.3,-0.084100544,-0.032743291,0.051357253,no
africa,LIBERIA,GBO,GBO-08,163,1,1301,Grebo F.R. 8,Main Plot View,1,1,5.391014,-7.600257,174,0.012360939,0.008829242,350,355,360,4.326328801,3.090234858,1.236093943,29.56441948,29.77591503,29.98741058,0.041122827,0.320618461,0.309455614,0.361741288,0.052285674,384.057605,386.7344757,389.4113465,4.486505042,0.261069239,4.887208557,0.149645981,0.016280828,5.314204605,4.652431851,0.661772755,0.714034286,0.715045714,0.716057143,0.000250044,0.669031524,0.668808076,0.668584627,30.19341869,30.22715012,30.26088156,0.008339044,1.734715223,0,0,1980.041,1988.131,1984.086,8.09,0.172310806,1.383699876,1.21138907,0.001864149,0.015037565,0.179460202,72.27000717,34.263,NA,NA,NA,no
africa,LIBERIA,GBO,GBO-08,163,2,1301,Grebo F.R. 8,Main Plot View,1,1,5.391014,-7.600257,174,0.012289279,0.01509444,360,349.5,339,4.424140418,5.433998557,-1.009858139,29.98741058,29.4665573,28.94570401,0.05952219,0.231374333,0.340990612,0.290896523,-0.050094089,389.4113465,385.5147532,381.6181598,4.424486315,0.389006135,3.660717655,0.408365696,0.046885635,4.504975121,4.879737646,-0.374762525,0.716057143,0.715608217,0.715159292,-4.32E-05,0.668584627,0.668322162,0.668059698,30.26088156,30.4860327,30.71118384,0.021654354,1.613025109,1,0.286123033,1988.131,2008.926,1998.5285,20.795,-0.096238214,1.156867965,1.253106179,-0.001072282,0.014820719,0.039154746,86.44028792,34.263,-0.071769796,-0.056031122,0.015738674,no
africa,LIBERIA,GBO,GBO-08,163,3,1301,Grebo F.R. 8,Main Plot View,1,1,5.391014,-7.600257,174,0.02413416,0.021391641,339,340.5,342,8.181480104,7.251766456,0.557828189,28.94570401,27.74475836,26.5438127,0.080052197,0.377101524,0.903767948,0.457153721,-0.446614227,381.6181598,368.095652,354.5731442,11.23940812,0.443913962,5.766670134,0.22235582,0.00850544,6.441445355,11.47026938,-5.028824025,0.715159292,0.706275468,0.697391645,-0.003303765,0.668059698,0.674504893,0.680950089,30.71118384,30.4608912,30.21059856,-0.093080194,2.315489532,6,1.762114537,2008.926,2014.304,2011.615,5.378,-1.317763292,1.687929463,3.005692755,-0.01476894,0.019351242,0.288189952,59.24418182,34.263,-0.355638368,0.147974648,0.503613016,no
africa,"CONGO, DEMOCRATIC REPUBLIC",EDO,EDO-01,207,1,1346,CTFR Ituri Edoro 1 Mixed forest,Main Plot View,1,10,1.560146,28.5152,814,0.020470909,0.009421468,436.7,452.65,468.6,8.939646044,4.114354863,4.825291181,26.1889863,26.95112333,27.71326036,0.091154587,0.366921378,0.227509628,0.458075965,0.230566337,319.2730795,330.2927373,341.3123951,2.170154687,0.535341083,4.968547622,0.072396401,0.012334548,5.588619654,2.254885636,3.333734018,0.681541791,0.680259399,0.678977007,-0.000387957,0.683950413,0.68707346,0.690196507,27.19048118,27.16731853,27.14415588,-0.007007307,1.859932785,14.1,3.114989506,1994.159,2000.77,1997.4645,6.611,1.044163831,1.750419943,0.706256112,0.007364927,0.012133205,0.079785099,57.12914802,13.206,NA,NA,NA,no
africa,"CONGO, DEMOCRATIC REPUBLIC",EDO,EDO-01,207,2,1346,CTFR Ituri Edoro 1 Mixed forest,Main Plot View,1,10,1.560146,28.5152,814,0.014043412,0.011390049,468.6,472.5,476.4,6.580742987,5.337376801,1.182714177,27.71326036,28.28686279,28.86046522,0.063858027,0.349290024,0.239197351,0.413148051,0.1739507,341.3123951,349.316102,357.3198089,2.728563265,0.36028766,4.795480132,0.093315291,0.012347172,5.261430255,2.834225728,2.427204528,0.678977007,0.678555203,0.678133398,-0.000127916,0.690196507,0.690497658,0.690798809,27.14415588,27.21122997,27.27830407,0.020340893,1.662989221,28.1,5.947089947,2000.77,2007.365,2004.0675,6.595,0.7111387,1.541529206,0.830390507,0.005136941,0.011075012,0.077516002,64.87064895,13.206,-0.137290548,-0.049551628,0.08773892,no
africa,"CONGO, DEMOCRATIC REPUBLIC",EDO,EDO-02,208,1,1347,CTFR Ituri Edoro 2 Mixed forest,Main Plot View,1,10,1.561442,28.52413,813,0.024664276,0.013830435,460.7,474.8,488.9,11.36283186,6.371681416,4.991150442,26.4141415,26.88766273,27.36118395,0.119012649,0.392324732,0.343719247,0.51133738,0.167618133,316.6855442,322.7547368,328.8239294,3.779967475,0.692351226,5.236003017,0.111824779,0.015485012,6.055664033,3.907277265,2.148386768,0.672037117,0.670850241,0.669663364,-0.000420133,0.674684083,0.675527385,0.676370687,26.91368595,26.92315546,26.93262497,0.003352039,1.91199653,12.8,2.695871946,1995.29,2000.94,1998.115,5.65,0.678397485,1.912200966,1.23380348,0.004524825,0.01232871,0.104999097,52.29575855,11.832,NA,NA,NA,no
africa,"CONGO, DEMOCRATIC REPUBLIC",EDO,EDO-02,208,2,1347,CTFR Ituri Edoro 2 Mixed forest,Main Plot View,1,10,1.561442,28.52413,813,0.015914611,0.012109663,488.9,494.65,500.4,7.78065351,5.920414105,1.860239405,27.36118395,27.81872272,28.27626149,0.074593858,0.365107607,0.291678571,0.439701465,0.148022894,328.8239294,334.4918819,340.1598345,3.391534727,0.431316676,4.793913467,0.089374869,0.014179867,5.328784878,3.495089462,1.833695416,0.669663364,0.67102144,0.672379516,0.000439365,0.676370687,0.676465655,0.676560623,26.93262497,26.94829975,26.96397453,0.005071103,1.676899534,28.5,5.761649651,2000.94,2007.122,2004.031,6.182,0.557652668,1.620558725,1.062906057,0.003707056,0.010598969,0.092664883,61.70711276,11.832,-0.053193264,-0.122866659,-0.069673395,no
africa,"CONGO, DEMOCRATIC REPUBLIC",LEN,LEN-01,209,1,1348,CTFR Ituri Lenda 1 Monodominant forest,Main Plot View,1,10,1.316713,28.64548,815,0.009752072,0.008990935,347.4,348.2,349,3.387869774,3.123450669,0.264419104,32.00818217,32.39521418,32.78224618,0.030909046,0.299987547,0.202973273,0.330896592,0.127923319,422.0409399,428.8199959,435.5990519,2.373579272,0.179431871,4.434787293,0.055301114,0.003466159,4.672986436,2.432346545,2.240639892,0.680456246,0.680310483,0.680164719,-4.82E-05,0.685276262,0.685480127,0.685683993,29.44547737,29.57604594,29.7066145,0.043156029,1.477588779,14.3,4.106835152,1994.219,2000.27,1997.2445,6.051,0.530905815,1.10723534,0.576329525,0.006434922,0.013500114,0.125586205,90.31503635,13.385,NA,NA,NA,no
africa,"CONGO, DEMOCRATIC REPUBLIC",LEN,LEN-01,209,2,1348,CTFR Ituri Lenda 1 Monodominant forest,Main Plot View,1,10,1.316713,28.64548,815,0.008087309,0.009884488,349,346.55,344.1,2.822470684,3.449686392,-0.66812108,32.78224618,32.49615614,32.2100661,0.025106054,0.255722772,0.35884629,0.280828826,-0.078017463,435.5990519,432.614366,429.6296801,4.809237326,0.143622924,3.851683158,0.10163373,0.004014579,4.10095439,4.914885634,-0.813931245,0.680164719,0.680706649,0.68124858,0.000147786,0.685683993,0.686299166,0.686914339,29.7066145,29.75208289,29.79755127,0.012399341,1.232265901,19.3,5.569181936,2000.27,2007.604,2003.937,7.334,-0.186853309,0.941451634,1.128304943,-0.002348669,0.011909966,0.190088432,106.2189458,13.385,-0.456417054,-0.085473597,0.370943458,no
africa,"CONGO, DEMOCRATIC REPUBLIC",LEN,LEN-02,210,1,1349,CTFR Ituri Lenda 2 Monodominant forest,Main Plot View,1,10,1.309056,28.64539,809,0.008061032,0.006828168,377.4,378.7,380,3.042233357,2.576950608,0.465282749,33.61993105,34.07340082,34.5268706,0.029031481,0.300036154,0.166766355,0.329067635,0.16230128,440.7021393,447.6179081,454.5336769,2.051223016,0.166446546,4.359997946,0.040734346,0.003102596,4.570281435,2.095059958,2.475221476,0.686902491,0.686391408,0.685880325,-0.000182922,0.694700212,0.694472132,0.694244052,28.78689662,28.87083097,28.95476531,0.030040924,1.395355258,11.2,2.957486137,1994.901,2000.489,1997.695,5.588,0.561654064,1.037045439,0.475391375,0.006536101,0.012011014,0.142446043,96.42779019,12.857,NA,NA,NA,no
africa,"CONGO, DEMOCRATIC REPUBLIC",LEN,LEN-02,210,2,1349,CTFR Ituri Lenda 2 Monodominant forest,Main Plot View,1,10,1.309056,28.64539,809,0.007095742,0.009847152,380,376.2,372.4,2.696381896,3.741917733,-1.045535837,34.5268706,34.04433481,33.56179902,0.025553111,0.252105442,0.410423938,0.277658553,-0.132765385,454.5336769,448.1727307,441.8117846,5.629662498,0.155543626,3.723961728,0.114697554,0.003342837,3.997545745,5.747702889,-1.750157144,0.685880325,0.686202174,0.686524024,8.86E-05,0.694244052,0.694768135,0.695292217,28.95476531,28.92866356,28.90256182,-0.00718166,1.183481108,16.2,4.306220096,2000.489,2007.758,2004.1235,7.269,-0.385044549,0.879482852,1.264527401,-0.004652199,0.010555447,0.206972886,113.7031834,12.857,-0.657288422,-0.089093208,0.568195214,no
africa,CAMEROON,DJA,DJA-01,211,1,1396,Dja Interior L1,Main Plot View,1,2.25,3.333333333,12.86666667,590,0.011453683,0.005860024,556,560.6666667,565.3333333,6.368247621,3.258173202,3.11007442,32.10575536,32.5850472,33.06433905,0.061424656,0.426353985,0.168357216,0.487778641,0.319421424,370.4051448,376.4197995,382.4344542,1.504698586,0.358403774,5.154728458,0.024759146,0.001534769,5.539426147,1.5309925,4.008433647,0.622539568,0.622211052,0.621882535,-0.000218938,0.621522603,0.622039636,0.622556669,27.96875654,27.98111608,27.99347562,0.008236947,2.006383009,4.888888889,0.871977804,1993.63,1996.631,1995.1305,3.001,1.082175478,1.495504645,0.413329167,0.007149406,0.009437054,0.153889628,66.86706077,7.001,NA,NA,NA,no
africa,CAMEROON,DJA,DJA-01,211,2,1396,Dja Interior L1,Main Plot View,1,2.25,3.333333333,12.86666667,590,0.005110063,0.008647799,565.3333333,561.3333333,557.3333333,2.888888889,4.888888889,-2,33.06433905,33.25965605,33.45497306,0.029911453,0.413764246,0.346017197,0.443675699,0.097658502,382.4344542,385.6691072,388.9037603,3.734785069,0.182340512,5.169771074,0.068827178,0.002319733,5.423258497,3.805931981,1.617326517,0.621882535,0.621978633,0.62207473,4.80E-05,0.622556669,0.623426051,0.624295433,27.99347562,28.02850678,28.06353793,0.017515578,1.87031759,22.22222222,3.958828187,1996.631,2000.631,1998.631,4,0.422902931,1.418088365,0.995185433,0.002881223,0.0094723,0.190983327,70.51746738,7.001,-0.683075883,-0.033186016,0.649889867,no
africa,CAMEROON,DJA,DJA-02,212,1,1397,Dja Interior L2,Main Plot View,1,2.5,3.317,12.86666667,590,0.026963263,0.016852039,395.6,401.6,407.6,10.66666667,6.666666667,4,21.14643683,21.53507697,21.92371712,0.102307745,0.48614963,0.329363945,0.588457375,0.259093429,247.0134838,251.7030243,256.3925648,3.33906145,0.588620313,5.876801469,0.073418948,0.003206142,6.542046872,3.415686541,3.126360332,0.618103134,0.617613307,0.61712348,-0.000326552,0.632748272,0.632803559,0.632858846,27.59162258,27.61718854,27.6427545,0.017043971,3.303159389,0,0,1993.71,1996.71,1995.21,3,1.265663835,2.648457392,1.382793557,0.007784762,0.015646436,0.166953073,37.7578285,7,NA,NA,NA,no
africa,CAMEROON,DJA,DJA-02,212,2,1397,Dja Interior L2,Main Plot View,1,2.5,3.317,12.86666667,590,0.009077527,0.00515211,407.6,410.8,414,3.7,2.1,1.6,21.92371712,22.42197575,22.92023439,0.049497991,0.3513042,0.151672873,0.400802192,0.249129318,256.3925648,262.0079966,267.6234283,1.80987555,0.294833463,4.322757948,0.043116119,0.004837978,4.665545508,1.857829646,2.807715862,0.61712348,0.617538539,0.617953598,0.00020753,0.632858846,0.632164176,0.631469506,27.6427545,27.66324471,27.68373493,0.010245109,2.082164329,0.4,0.097370983,1996.71,2000.71,1998.71,4,1.095084744,1.819688301,0.724603558,0.006834751,0.010828552,0.215461375,54.95446661,7,-0.091041277,-0.536143247,-0.44510197,no
africa,CAMEROON,DJA,DJA-03,213,1,1398,Dja Interior L3,Main Plot View,1,2.5,3.3,12.86666667,570,0.027824151,0.008183574,479.2,488.8,498.4,13.33333333,3.921568627,9.411764706,31.28503176,31.85887602,32.43272028,0.11974396,0.566703737,0.123855288,0.686447697,0.562592408,405.7099901,413.400424,421.0908579,1.036524817,0.731769038,7.84439689,0.019899219,0.0026298,8.598694946,1.059053836,7.539641111,0.654119366,0.653905259,0.653691153,-0.000209908,0.665779917,0.66583617,0.665892424,29.50207828,29.52159479,29.5411113,0.019133832,2.634491827,0.4,0.081833061,1994.46,1996.5,1995.48,2.04,1.858381922,2.119419082,0.26103716,0.015424798,0.016647701,0.129565602,47.18274024,2.04,NA,NA,NA,no
africa,CAMEROON,DJA,DJA-04,214,1,1399,Dja Interior L4,Main Plot View,1,2.5,3.333333333,12.86666667,610,0.034889239,0.014879234,390,397.8,405.6,13.6068034,5.802901451,7.803901951,27.13364232,27.66853916,28.20343599,0.122199939,0.636770342,0.223805866,0.758970281,0.535164415,347.2011482,355.0595027,362.9178573,1.670776141,0.746677708,8.786384097,0.044426053,0.00508776,9.582575618,1.720289954,7.862285664,0.653995897,0.653737642,0.653479386,-0.000258385,0.652649122,0.654082001,0.65551488,29.85895189,29.8758061,29.8926603,0.016862634,3.674670316,0.4,0.100553042,1994.501,1996.5,1995.5005,1.999,2.264475709,2.759949288,0.495473579,0.019764418,0.023219831,0.144032426,36.23254979,1.999,NA,NA,NA,no
africa,CAMEROON,CAM,CAM-01,215,1,1400,Campo Ma'an 1,Main Plot View,1,1,2.348795482,9.925555987,58,0.012934324,0.015808618,411,408,405,5.316007088,6.497341996,-1.181334908,30.28435471,31.39944574,32.51453677,0.056527328,0.760609179,0.378037852,0.817136507,0.439098655,401.8092612,420.7085453,439.6078295,5.275350076,0.414961426,12.30251669,0.160196628,0.006149691,12.88382443,5.441696395,7.442128037,0.736737226,0.737140303,0.737543379,0.000158723,0.690291339,0.687133176,0.683975012,29.94889538,30.42731637,30.90573736,0.188391806,2.910104997,12,2.941176471,1997.211,2002.29,1999.7505,5.079,1.852154431,3.206452831,1.3542984,0.01824051,0.03254634,0.159859093,31.18711089,15.191,NA,NA,NA,no
africa,CAMEROON,CAM,CAM-01,215,2,1400,Campo Ma'an 1,Main Plot View,1,1,2.348795482,9.925555987,58,0.009034615,0.010988045,405,401,397,3.659018987,4.450158228,-0.791139241,32.51453677,34.29246459,36.0703924,0.037620199,0.660178807,0.346151891,0.697799006,0.351647115,439.6078295,471.3313274,503.0548254,4.754534696,0.258603153,10.77035756,0.463160691,0.014063058,11.50618446,5.231758446,6.274426016,0.737543379,0.735687979,0.733832579,-0.00036697,0.683975012,0.68115899,0.678342969,30.90573736,31.63145495,32.35717253,0.143535915,2.289633878,28,6.982543641,2002.29,2012.402,2007.346,10.112,1.427278041,2.61737478,1.19009674,0.015646948,0.02991766,0.105656327,38.20622127,15.191,-0.153736031,-0.181375811,-0.02763978,no
africa,CAMEROON,CAM,CAM-03,216,1,1401,Campo Ma'an 3,Main Plot View,1,1,2.409,9.901,100,0.007778337,0.013612089,405,399,393,3.150226423,5.512896239,-2.362669817,36.17191061,37.11112312,38.05033562,0.033813718,0.662519768,0.32649198,0.696333486,0.369841505,493.4196014,509.1922099,524.9648184,3.857316011,0.241097855,9.827129178,0.202142584,0.004490264,10.27485988,4.063948859,6.210911022,0.674145679,0.674948136,0.675750594,0.00031599,0.671187799,0.670007759,0.66882772,31.02878155,31.30026697,31.57175239,0.106905067,2.995752221,9,2.255639098,1997.211,2002.29,1999.7505,5.079,1.258748336,2.082377727,0.823629391,0.015566193,0.026066656,0.137761286,48.02202727,5.079,NA,NA,NA,no
africa,"TANZANIA, UNITED REPUBLIC OF",UDJ,UDJ-01,217,1,1410,"Udagaji, lower elevation",Main Plot View,1,0.25,-8.594,35.874,510,0.039635355,0.013211785,360,364,368,14.26872771,4.756242568,9.512485137,15.29825246,15.50115851,15.70406455,0.112066325,0.549629293,0.179160434,0.661695618,0.482535184,140.4800932,142.8711178,145.2621424,1.134601714,0.573964401,6.246783798,0.023916065,0.009830343,6.854494606,1.168348121,5.686146485,0.657122222,0.656448208,0.655774194,-0.001602888,0.642511692,0.643158118,0.643804545,21.06775541,21.13527236,21.20278932,0.160563513,3.94126842,4,1.098901099,1997.789,1998.63,1998.2095,0.841,4.047652843,4.879335179,0.831682337,0.015621282,0.017547145,0.283650428,20.49459533,10.998,NA,NA,NA,no
africa,"TANZANIA, UNITED REPUBLIC OF",UDJ,UDJ-01,217,2,1410,"Udagaji, lower elevation",Main Plot View,1,0.25,-8.594,35.874,510,NA,0.028135199,368,362,356,0,10.35375324,-10.35375324,15.70406455,15.43262152,15.16117849,0,0.312695538,0.781104563,0.312695538,-0.468409025,145.2621424,144.0202421,142.7783417,6.017105743,0,3.874050835,0.085612643,0.00718721,3.966850687,6.109905596,-2.143054908,0.655774194,0.656626227,0.657478261,0.001470291,0.643804545,0.648230577,0.652656609,21.20278932,21.25459576,21.30640219,0.089398509,1.977683202,48,13.25966851,1998.63,1999.789,1999.2095,1.159,-1.475301736,2.7308221,4.206123837,-0.005920041,0.010882165,0.501425479,36.61900934,10.998,-7.829201393,-2.887643919,4.941557474,no
africa,"TANZANIA, UNITED REPUBLIC OF",UDJ,UDJ-01,217,3,1410,"Udagaji, lower elevation",Main Plot View,1,0.25,-8.594,35.874,510,0.012199734,0.012199734,356,356,356,4.34310532,4.34310532,0,15.16117849,15.20855842,15.25593835,0.034796294,0.31308819,0.244996472,0.347884484,0.102888012,142.7783417,143.7770043,144.7756669,1.793568162,0.207529957,3.75468662,0.030614321,0.009073231,4.001904129,1.833255714,2.168648414,0.657478261,0.660322464,0.663166667,0.006176336,0.652656609,0.653798139,0.65493967,21.30640219,21.36078996,21.41517772,0.118105891,2.17155266,28,7.865168539,1999.789,2000.71,2000.2495,0.921,1.518891723,2.80287898,1.283987257,0.006091709,0.010666723,0.448392041,35.67760175,10.998,4.14586858,0.033705232,-4.112163348,no
africa,"TANZANIA, UNITED REPUBLIC OF",UDJ,UDJ-01,217,4,1410,"Udagaji, lower elevation",Main Plot View,1,0.25,-8.594,35.874,510,0.010413304,0.010413304,356,356,356,3.707136237,3.707136237,0,15.25593835,15.26547623,15.2750141,0.02911578,0.277464648,0.288901326,0.306580428,0.017679102,144.7756669,144.9550868,145.1345067,3.194588574,0.134626362,3.39252919,0.046029636,0.007721111,3.580906299,3.248339321,0.332566977,0.663166667,0.663338889,0.663511111,0.000319226,0.65493967,0.653961823,0.652983976,21.41517772,21.4690868,21.52299587,0.099924147,1.695593563,68,19.1011236,2000.71,2001.789,2001.2495,1.079,0.229711929,2.473417236,2.243705306,0.000934177,0.009637867,0.798647143,40.42989535,10.998,-1.836081437,-0.42099783,1.415083607,no
africa,"TANZANIA, UNITED REPUBLIC OF",UDJ,UDJ-01,217,5,1410,"Udagaji, lower elevation",Main Plot View,1,0.25,-8.594,35.874,510,NA,0.010308216,356,354,352,0,3.669724771,-3.669724771,15.2750141,15.35549699,15.43597988,0,0.21339196,0.06571693,0.21339196,0.14767503,145.1345067,146.4289061,147.7233055,0.380382087,0,2.755426822,0.006407805,0.007657093,2.76949172,0.394446986,2.375044734,0.663511111,0.663092634,0.662674157,-0.000767848,0.652983976,0.653113462,0.653242948,21.52299587,21.60907926,21.69516264,0.157951161,1.063386155,92,25.98870056,2001.789,2002.879,2002.334,1.09,1.636443868,1.908224159,0.271780292,0.006709166,0.007827917,0.095095522,52.40474476,10.998,1.883335876,-0.748192327,-2.631528203,no
africa,"TANZANIA, UNITED REPUBLIC OF",UDJ,UDJ-01,217,6,1410,"Udagaji, lower elevation",Main Plot View,1,0.25,-8.594,35.874,510,0.011363636,0.007575758,352,354,356,4,2.666666667,1.333333333,15.43597988,15.85679936,16.27761884,0.034459083,0.281303442,0.035216206,0.315762525,0.280546318,147.7233055,152.8209104,157.9185153,0.205109095,0.217463892,3.386048497,0.005898284,0.008406765,3.617817439,0.219414144,3.398403295,0.662674157,0.664578837,0.666483516,0.001269786,0.653242948,0.65370105,0.654159153,21.69516264,21.85396441,22.01276619,0.105867851,1.879844961,4,1.129943503,2002.879,2005.879,2004.379,3,2.300519396,2.449049882,0.148530486,0.009600009,0.009843164,0.025638637,40.83216137,10.998,0.500419834,0.414829202,-0.085590632,no
africa,"TANZANIA, UNITED REPUBLIC OF",UDJ,UDJ-01,217,7,1410,"Udagaji, lower elevation",Main Plot View,1,0.25,-8.594,35.874,510,0.073412361,0.034774276,356,376,396,26.13480055,12.37964237,13.75515818,16.27761884,16.62867925,16.97973966,0.481471761,0.409099535,0.649126721,0.890571296,0.241444575,157.9185153,161.1910494,164.4635836,6.265741754,3.708060628,4.808392345,0.198090589,0.00865298,8.723196541,6.472485323,2.250711219,0.666483516,0.665153795,0.663824074,-0.000914526,0.654159153,0.656952349,0.659745544,22.01276619,21.86628353,21.71980087,-0.100744609,3.133596974,4,1.063829787,2005.879,2008.787,2007.333,2.908,1.425235802,5.523859266,4.098623463,0.005985934,0.015026226,0.174048382,18.10328526,10.998,-0.388521353,1.728293535,2.116814888,no
africa,"TANZANIA, UNITED REPUBLIC OF",UDJ,UDJ-02,218,1,1411,"Udagaji, medium elevation",Main Plot View,1,0.25,-8.594,35.874,630,0.036032141,0.036032141,264,264,264,9.512485137,9.512485137,0,15.75258017,15.81329302,15.87400586,0.077736674,0.433700415,0.367054571,0.511437089,0.144382518,163.3711187,163.813944,164.2567693,3.680967756,0.45413044,4.279929573,0.118766362,0.01268454,4.865510915,3.812418658,1.053092257,0.637969697,0.638823084,0.639676471,0.002029457,0.587645735,0.586470476,0.585295216,27.61374076,27.62702783,27.6403149,0.031598256,5.109244946,8,3.03030303,1997.789,1998.63,1998.2095,0.841,0.64460124,2.978195261,2.33359402,0.003988986,0.016718475,0.460120969,33.57738202,8.09,NA,NA,NA,no
africa,"TANZANIA, UNITED REPUBLIC OF",UDJ,UDJ-02,218,2,1411,"Udagaji, medium elevation",Main Plot View,1,0.25,-8.594,35.874,630,0.052291683,0.013072921,264,270,276,13.80500431,3.451251079,10.35375324,15.87400586,14.25077793,12.62754999,0.113986414,0.287698327,3.202768326,0.401684741,-2.801083585,164.2567693,144.2322705,124.2077716,38.17987722,0.695896294,2.929194318,0.190203316,0.009304782,3.824598709,38.37938532,-34.55478661,0.639676471,0.641352521,0.643028571,0.002892235,0.585295216,0.599718799,0.614142381,27.6403149,26.02209428,24.40387366,-2.792442827,3.265414482,24,8.888888889,1998.63,1999.789,1999.2095,1.159,-21.03705482,2.328426843,23.36548166,-0.127980691,0.011266132,9.544969305,42.94745196,8.09,-35.60787887,-1.040912206,34.56696666,no
